SampleID,Cruise,Station,Latitude,Longitude,Depth,Longhurst_Short,Longhurst_Long,Plas_Domain,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_name,Raw.Sequence.Counts,Temperature,Salinity,Oxygen,Silicate,NO2,NO3,NOx,NH3,PO4
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,Radiolaria_XXXX_sp.,GRUMP124557,159.453792054742,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius,GRUMP138300,186.029424063866,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP133872,180.714297662041,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133875,345.483216118609,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.,GRUMP106038,47.8361376164227,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP144456,111.61765443832,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_4b,Spumellaria_4b_X,Spumellaria_4b_X_sp.,GRUMP147883,409.264732940506,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius,GRUMP134433,244.495814483938,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-II,RAD-B_X_Group-II_X,RAD-B_X_Group-II_X_sp.,GRUMP112745,106.302528036495,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,,,GRUMP179808,10.6302528036495,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius,GRUMP153820,659.075673826269,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.,GRUMP104723,58.4663904200722,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP140995,494.306755369702,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Collozoum,Collozoum_inerme,GRUMP121121,659.075673826269,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Astrosphaera,Astrosphaera_hexagonalis,GRUMP138309,127.563033643794,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP140991,111.61765443832,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Pyloniidae,Pylodiscus,Pylodiscus_spinulosus,GRUMP151277,100.98740163467,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Triospyrididae,Ceratospyris,Ceratospyris_hyperborea,GRUMP147000,111.61765443832,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spongopylidae,Schizodiscus,,GRUMP118180,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,,GRUMP138301,85.042022429196,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_aff_actinota,GRUMP149498,90.3571488310207,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Euchitoniidae,Myelastrum,,GRUMP155487,180.714297662041,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,,GRUMP151571,100.98740163467,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xa,RAD-A_Xa_X,RAD-A_Xa_X_sp.,GRUMP134431,26.5756320091237,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Stylodictyidae,Stylodictya,,GRUMP122077,154.138665652918,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP133877,148.823539251093,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Acanthodesmidae,Amphispyris,Amphispyris_costata,GRUMP152112,31.8907584109485,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP149090,1791.19759741494,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Forskalia,,GRUMP111245,196.659676867516,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP104704,74.4117696255465,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xe,RAD-A_Xe_X,RAD-A_Xe_X_sp.,GRUMP129052,74.4117696255465,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,GRUMP107126,37.2058848127732,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.,GRUMP107478,74.4117696255465,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP119701,95.6722752328455,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_F,Acantharea_F3,,,GRUMP131753,58.4663904200722,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP168025,308.277331305835,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_3,Acantharea_3a,Acantharea_3a_X,Acantharea_3a_X_sp.,GRUMP118888,47.8361376164227,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,,,GRUMP146595,271.071446493062,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocorythidae,Pterocorys,Pterocorys_sp.,GRUMP138307,74.4117696255465,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP133887,324.22271051131,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C4,Acanthocyrta,Acanthocyrta_haeckeli,GRUMP149096,63.781516821897,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C2,Gigartacon_C2,Gigartacon_C2 _fragilis,GRUMP147043,90.3571488310207,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-If,RAD-B_X_Group-If_X,RAD-B_X_Group-If_X_sp.,GRUMP139690,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,,,GRUMP105668,170.084044858392,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP179809,186.029424063866,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Excentroconchidae_X,Excentroconchidae_X_sp.,GRUMP148703,58.4663904200722,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C4,,,GRUMP179810,111.61765443832,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP128535,31.8907584109485,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP139694,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ia,RAD-B_X_Group-Ia_X,RAD-B_X_Group-Ia_X_sp.,GRUMP118698,58.4663904200722,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVa,RAD-B_X_Group-IVa_X,RAD-B_X_Group-IVa_X_sp.,GRUMP108095,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP133926,37.2058848127732,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-III,RAD-B_X_Group-III_X,RAD-B_X_Group-III_X_sp.,GRUMP148725,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_3,Spumellaria_3_X,Spumellaria_3_X_sp.,GRUMP147041,212.60505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Sphaerozoum,,GRUMP149082,159.453792054742,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_3,Spumellaria_3_X,Spumellaria_3_X_sp.,GRUMP179812,26.5756320091237,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_aff_actinota,GRUMP148740,212.60505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,,GRUMP179815,79.7268960273712,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP151282,74.4117696255465,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVd,RAD-B_X_Group-IVd_X,RAD-B_X_Group-IVd_X_sp.,GRUMP141022,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP149507,53.1512640182475,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP179818,31.8907584109485,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP179819,95.6722752328455,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.,GRUMP179821,69.0966432237217,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,,,GRUMP179822,69.0966432237217,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Lophophaenidae,,,GRUMP179823,53.1512640182475,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,,,GRUMP179824,53.1512640182475,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Craniata,Craniata_X,,,,GRUMP100143,15.9453792054742,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_D,Acantharea_D2,Staurolithium,Staurolithium_sp.,GRUMP179827,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP172756,42.521011214598,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP179829,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP163798,31.8907584109485,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,,,,,GRUMP138471,15.9453792054742,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collosphaeridae,Disolenia,Disolenia_quadrata,GRUMP179830,26.5756320091237,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.,GRUMP179831,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.,GRUMP179832,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP179836,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,,,,,GRUMP179837,21.260505607299,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N04,P16N,Station_12,-6,-151,255.02,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,,,GRUMP179842,10.6302528036495,12.56,34.93,65,16.1,0.02,26.54,26.56,,1.95
P16N-S12-N05,P16N,Station_12,-6,-151,206.24,PEQD,Trades - Pacific Equatorial Divergence Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP121516,594.293221201726,15.42,35.19,117.1,7.51,0.03,17.85,17.88,,1.45
