ASV_ID,taxonomy,P16N.S04.N01,P16N.S04.N02,P16N.S04.N04,P16N.S04.N05,P16N.S04.N06,P16N.S04.N08,P16N.S04.N11,P16N.S04.N12,P16N.S08.N03,P16N.S08.N04,P16N.S08.N05,P16N.S08.N06,P16N.S08.N08,P16N.S08.N11,P16N.S08.N12,P16N.S12.N01,P16N.S12.N03,P16N.S12.N04,P16N.S12.N05,P16N.S12.N06,P16N.S12.N08,P16N.S12.N11,P16N.S12.N12,P16N.S18.N01,P16N.S18.N03,P16N.S18.N04,P16N.S18.N05,P16N.S18.N06,P16N.S18.N08,P16N.S18.N11,P16N.S18.N12,P16N.S21.N01,P16N.S21.N03,P16N.S21.N04,P16N.S21.N05,P16N.S21.N06,P16N.S21.N08,P16N.S21.N11,P16N.S21.N12,P16N.S26.N01,P16N.S26.N03,P16N.S26.N04,P16N.S26.N05,P16N.S26.N06,P16N.S26.N11,P16N.S26.N12,P16N.S32.N01,P16N.S32.N03,P16N.S32.N04,P16N.S32.N05,P16N.S32.N06,P16N.S32.N08,P16N.S32.N11,P16N.S32.N12,P16N.S36.N01,P16N.S36.N03,P16N.S36.N04,P16N.S36.N05,P16N.S36.N06,P16N.S36.N08,P16N.S36.N11,P16N.S36.N12,P16N.S40.N02,P16N.S40.N03,P16N.S40.N04,P16N.S40.N05,P16N.S40.N06,P16N.S40.N09,P16N.S40.N10,P16N.S47.N01,P16N.S47.N03.200731.run063,P16N.S47.N05.200731.run063,P16N.S47.N06.200731.run063,P16N.S47.N08.200731.run063,P16N.S47.N11.200731.run063,P16N.S47.N12.200731.run063,P16N.S51.N01,P16N.S51.N03,P16N.S51.N04,P16N.S51.N05,P16N.S51.N06,P16N.S51.N08,P16N.S51.N11,P16N.S51.N12,P16N.S55.N01,P16N.S55.N03,P16N.S55.N04,P16N.S55.N05,P16N.S55.N06,P16N.S55.N08,P16N.S55.N11,P16N.S55.N12,P16N.S61.N01,P16N.S61.N03,P16N.S61.N04,P16N.S61.N05,P16N.S61.N08,P16N.S61.N11,P16N.S61.N12,P16N.S66.N01,P16N.S66.N03,P16N.S66.N04,P16N.S66.N05,P16N.S66.N06,P16N.S66.N08,P16N.S66.N11,P16N.S66.N12,P16N.S72.N01,P16N.S72.N03,P16N.S72.N04,P16N.S72.N05,P16N.S72.N06,P16N.S72.N08,P16N.S72.N11,P16N.S72.N12,P16S.S05.N03,P16S.S05.N05,P16S.S05.N08,P16S.S05.N10,P16S.S05.N11,P16S.S05.N12,P16S.S05.N14,P16S.S05.N15,P16S.S104.N21,P16S.S104.N23,P16S.S104.N25,P16S.S104.N27,P16S.S104.N28,P16S.S104.N29,P16S.S104.N30,P16S.S104.N31,P16S.S15.N03,P16S.S15.N05,P16S.S15.N08,P16S.S15.N09,P16S.S15.N10,P16S.S15.N11,P16S.S15.N12,P16S.S15.N15,P16S.S33.N03,P16S.S33.N05,P16S.S33.N08,P16S.S33.N09,P16S.S33.N10,P16S.S33.N11,P16S.S33.N12,P16S.S33.N15,P16S.S47.N03,P16S.S47.N04,P16S.S47.N05,P16S.S47.N08,P16S.S47.N09,P16S.S47.N10,P16S.S47.N12,P16S.S47.N14,P16S.S70.N26,P16S.S70.N28,P16S.S70.N30,P16S.S70.N32,P16S.S70.N33,P16S.S70.N34,P16S.S70.N35,P16S.S70.N36,P16S.S76.N26,P16S.S76.N28,P16S.S76.N30,P16S.S76.N32,P16S.S76.N33,P16S.S76.N34,P16S.S76.N35,P16S.S76.N36,P16S.S84.N19,P16S.S84.N21,P16S.S84.N23,P16S.S84.N25,P16S.S84.N26,P16S.S84.N28,P16S.S84.N29,P16S.S84.N31,P16S.S90.N20,P16S.S90.N22,P16S.S90.N24,P16S.S90.N26,P16S.S90.N27,P16S.S90.N28,P16S.S90.N29,P16S.S90.N30,P16S.S96.N18,P16S.S96.N20,P16S.S96.N23,P16S.S96.N24,P16S.S96.N25,P16S.S96.N26,P16S.S96.N27,P16S.S96.N28,Taxonomy.modified,PG,SG1,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species
244b3906b0fe6c2107abe9ec79b619bf,Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea_E; Acantharea_E4,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Acantharea; Order_Acantharea_E; Family_Acantharea_E4,Radiolaria 18S,Acantharea,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_E,Acantharea_E4,Family_Acantharea_E4,Family_Acantharea_E4
ab2306000a4cc92e1e994b10a87c0a9c,Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea_C; Acantharea_C1; Gigartacon_C1; Gigartacon_C1_muelleri,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Acantharea; Order_Acantharea_C; Family_Acantharea_C1; Genus_Gigartacon_C1; Species_Gigartacon_C1_muelleri,Radiolaria 18S,Acantharea,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C1,Gigartacon_C1,Gigartacon_C1_muelleri
97e91b6bb1ba0f74f6bc57a7cfa52aa0,Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Hydrozoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Cnidaria; Order_Cnidaria_X; Family_Hydrozoa,Other Metazoa 18S,Other Metazoa 18S,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Family_Hydrozoa,Family_Hydrozoa
c21e9617b67641a0f23134a513ad0ec7,Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea_2; Acantharea_2b; Acantharea_2b_X; Acantharea_2b_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Acantharea; Order_Acantharea_2; Family_Acantharea_2b; Genus_Acantharea_2b_X; Species_Acantharea_2b_X_sp.,Radiolaria 18S,Acantharea,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
607c580197140b5a776cc1ade29455f1,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Tholoniidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Tholoniidae,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Tholoniidae,Family_Tholoniidae,Family_Tholoniidae
5a4beb2c2a5ec5b6a5fea95168868f0a,Eukaryota; Alveolata; Ciliophora; Oligohymenophorea; Apostomatia; Apostomatia_X; Apostomatia_XX; Apostomatia_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Oligohymenophorea; Order_Apostomatia; Family_Apostomatia_X; Genus_Apostomatia_XX; Species_Apostomatia_XX_sp.,Ciliate 18S,Oligohymenophorea,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Apostomatia_X,Apostomatia_XX,Apostomatia_XX_sp.
dcd7b6533db210374e1485ca33977457,Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Choanoflagellida; Class_Choanoflagellatea; Order_Acanthoecida; Family_Stephanoecidae_Group_D; Genus_Stephanoecidae_Group_D_X; Species_Stephanoecidae_Group_D_X_sp.,Other Zooplankton 18S,Other Zooplankton 18S,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.
8cc375bdd03c902b837ac7b8a4f12c24,Eukaryota; Alveolata; Ciliophora; Oligohymenophorea; OLIGO5; OLIGO5_X; OLIGO5_XX; OLIGO5_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Oligohymenophorea; Order_OLIGO5; Family_OLIGO5_X; Genus_OLIGO5_XX; Species_OLIGO5_XX_sp.,Ciliate 18S,Oligohymenophorea,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
eca8ce653bd32f2aa86d1997dd65da89,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda,Copepod 18S,Unassigned Copepod,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Family_Maxillopoda,Family_Maxillopoda
49879acddbf6db9cf660a1228731e2ab,Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Arthropoda; Order_Crustacea; Family_Maxillopoda,Copepod 18S,Unassigned Copepod,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Family_Maxillopoda,Family_Maxillopoda
f345d56ba0269fb86d234feebb628ff8,Eukaryota; Alveolata; Ciliophora; Nassophorea; Nassophorea_X; Discotrichidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Nassophorea; Order_Nassophorea_X; Family_Discotrichidae,Ciliate 18S,Nassophorea,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,Family_Discotrichidae,Family_Discotrichidae
48e6a59185b82dffc070398fd45f79ed,Eukaryota; Rhizaria; Radiolaria; RAD-C; RAD-C_X; RAD-C_Xa; RAD-C_Xa_X; RAD-C_Xa_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_RAD-C; Order_RAD-C_X; Family_RAD-C_Xa; Genus_RAD-C_Xa_X; Species_RAD-C_Xa_X_sp.,Radiolaria 18S,Rad-ABC,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.
c59e80846cde5365b1df534c05806e98,Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Protoperidiniaceae; Protoperidinium; Protoperidinium_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46e-05,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Dinoflagellata; Class_Dinophyceae; Order_Peridiniales; Family_Protoperidiniaceae; Genus_Protoperidinium; Species_Protoperidinium_sp.,Heterotrophic Dinoflagellate 18S,Heterotrophic Dinoflagellate 18S,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_sp.
5c4d2552bc5da36530f99eab48b3d089,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Order_Spumellaria,Order_Spumellaria,Order_Spumellaria
6437dfee29557972c392c24358962e53,Eukaryota; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Leegaardiellidae_B; Leegaardiella; Leegaardiella_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Spirotrichea; Order_Choreotrichida; Family_Leegaardiellidae_B; Genus_Leegaardiella; Species_Leegaardiella_sp.,Ciliate 18S,Spirotrichea,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.
2acba11292d04eb2aa93734e5b25fc7a,Eukaryota; Alveolata; Ciliophora; Nassophorea; Nassophorea_X; Discotrichidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Nassophorea; Order_Nassophorea_X; Family_Discotrichidae,Ciliate 18S,Nassophorea,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,Family_Discotrichidae,Family_Discotrichidae
86741f7e3e33bd7db623d09a151082c3,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Collodaria_X; Collodaria_XX; Collodaria_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Collodaria_X; Genus_Collodaria_XX; Species_Collodaria_XX_sp.,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.
20786f64c6d7fe994c5095616fe4d495,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Collophidiidae; Collophidium; Collophidium_serpentinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33e-05,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Collophidiidae; Genus_Collophidium; Species_Collophidium_serpentinum,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,Collophidium_serpentinum
